repo_url,commit_hash,model_file_path,serialization_format,message,author,date,is_in_commit,elapsed_days,change_status
LeBenchmark/wav2vec2-FR-1K-large,4cfa3f3a2bf29c0e6368024a4db55747dec95667,LeBenchmark/wav2vec2-FR-1K-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (bddb486dbaa6a4ebf24fba5256246d9759c3876e)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Marcely Zanon Boito,2024-11-18 03:33:10,True,787,+
LeBenchmark/wav2vec2-FR-3K-base,264b4fc69814a844aa74c921bebc4258703f483c,LeBenchmark/wav2vec2-FR-3K-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (23d8efe6bfed9a54afd714eef2e6c2ed2e113460)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Marcely Zanon Boito,2024-12-17 04:53:59,True,816,+
LeBenchmark/wav2vec2-FR-3K-large,87ef8cd6803e3916db5e7c1fc5f95be150fbd386,LeBenchmark/wav2vec2-FR-3K-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (3b21352258564f06fb149efd84f8205929f90d3c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Marcely Zanon Boito,2024-10-31 05:26:52,True,769,+
LennartKeller/longformer-gottbert-base-8192-aw512,230ecb809ed842587e16bbac0286a165b39309f0,LennartKeller/longformer-gottbert-base-8192-aw512/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (633e5c558e95564b5891e7f03505d1b94c1a48b0)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Lennart Keller,2023-04-28 05:15:37,True,217,+
laiking/bert-base-german-cased-gnad10,37d8d40544a94b7474a6dc1fae4fb09c04756c05,laiking/bert-base-german-cased-gnad10/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (279be2c9b556dab54294e448673d0c2eec6423e5)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",mathieu,2023-03-21 16:48:52,True,179,+
MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,eb8b17b1983bca679126ea69b12b5d28c5fe9b9a,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#9)


- Adding `safetensors` variant of this model (e06f5b2281d3ef9494175095eafb1c910781951a)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Moritz Laurer,2023-03-20 04:28:44,True,178,+
MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,1013d1a53cc6f7357172e9be30ce83b3c2e2e97c,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (491a1ca2a6e357c8bc9dfc9a453c099c9429b8e7)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Moritz Laurer,2023-03-20 04:28:49,True,178,+
MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,e81df37a43831f49262ce562447d2dc4ca6cd54a,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (60b7789df913c4c92a3595dd298670ff7c7edb9e)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Moritz Laurer,2023-03-20 04:26:01,True,178,+
MrGentle/DeltaModel-genius1,3e9dd1992d42fb95d1a875c3533d07d12237a2b4,MrGentle/DeltaModel-genius1/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (be0757a389509d5d2eeb6776268aa0114731e7e6)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",David Staros,2023-04-19 15:56:13,True,208,+
NbAiLab/nb-wav2vec2-300m-bokmaal,4783f50808c12aa3d8f31b5da3c1b74a18e1a386,NbAiLab/nb-wav2vec2-300m-bokmaal/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (e1ffac192b7042a9f51662d86d78a4993cffa9a5)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Javier de la Rosa,2024-12-09 07:15:29,True,808,+
NbAiLab/nb-wav2vec2-300m-nynorsk,6dc09e6169fc24660aeb2de6e72f6a2f8ed288b2,NbAiLab/nb-wav2vec2-300m-nynorsk/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (8498c36f0a6ca3140938251187444d96a8bb090e)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Javier de la Rosa,2024-11-01 05:54:59,True,770,+
NlpHUST/electra-base-vn,00c3b52769d7003f92313ba4fac5422a5bc573b9,NlpHUST/electra-base-vn/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (47681b17e02b92387c0fb80ef6cb9c408521db96)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Nguyen Van Nha,2024-11-06 02:08:06,True,775,+
Rifky/Indobert-QA,edce5d9b9ee4c67f18141c6e9ed2243ab80fb02d,Rifky/Indobert-QA/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (84c54a968487ad825a19192f605af806c3d63fbe)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Rifky Bujana Bisri,2023-03-16 23:17:54,True,174,+
RifsxD/DialoGPT-medium-raifu,7aa379d70cca9be708c53615282221cdbf23b5dd,RifsxD/DialoGPT-medium-raifu/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (b6e3b14487f72c0b648d7e3d0a243699f95917af)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Rifat Azad,2024-01-26 15:05:37,True,490,+
SZTAKI-HLT/hubert-base-cc,028baac7feb87a7b2f042bbdaa5deec6513c6060,SZTAKI-HLT/hubert-base-cc/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (919d7970edb7c6dd322991d197925a93239a9afd)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Dávid Márk Nemeskey,2024-10-24 15:59:18,True,762,+
s-nlp/bart-base-detox,eb48f6ed5392621070d80c1d6a3e2c7c2c147d87,s-nlp/bart-base-detox/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (f2c49afab5d9e97c562f56edfab7248da09401f0)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Daryna Dementieva,2023-03-24 06:53:24,True,182,+
s-nlp/ruT5-base-detox,1e5de89ec9a90fb473d8aa5c9234e386180244df,s-nlp/ruT5-base-detox/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (9def1ee82875275e64a5b74bb7a874ae2680ddcf)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Daryna Dementieva,2023-03-24 06:54:53,True,182,+
s-nlp/russian_toxicity_classifier,92d6598d6c9d2beab7cd7f27013f3fe1bb0c9b39,s-nlp/russian_toxicity_classifier/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0222010dd43b41821fcc933fe186da78a5e90372)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Daryna Dementieva,2023-03-24 06:55:28,True,182,+
s-nlp/xlmr_formality_classifier,1f78e46df2dba06b3fb6cf7805c61d7b3c310dfb,s-nlp/xlmr_formality_classifier/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (77b8c6f2cf9a70c69908b6c5b03bb8d48204bfa3)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Daryna Dementieva,2023-03-24 06:56:08,True,182,+
T-Systems-onsite/cross-de-es-roberta-sentence-transformer,a218f375527ac9abb56fb21310cc99b01b9d193c,T-Systems-onsite/cross-de-es-roberta-sentence-transformer/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (193936f39831df16320296a3182bc957cf738045)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Philip May,2024-04-08 04:24:39,True,563,+
T-Systems-onsite/cross-en-de-roberta-sentence-transformer,fb7dea62734262b9155eeaf0881ae177eaa7ceaf,T-Systems-onsite/cross-en-de-roberta-sentence-transformer/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#4)


- Adding `safetensors` variant of this model (ecae1e53dd9b64f1c9b1779b28c045bd8e898ff2)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Philip May,2023-04-27 15:29:30,True,216,+
T-Systems-onsite/mt5-small-sum-de-en-v2,c1058c82e9108cf84f4e5a42df150d2ba22d270a,T-Systems-onsite/mt5-small-sum-de-en-v2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (26e6cc6eb310639aa573aa31e808b087a33f467e)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Philip May,2023-04-27 15:26:23,True,216,+
TurkuNLP/bert-base-finnish-cased-v1,87b4eaac147499b3e54d2af200244b502501712c,TurkuNLP/bert-base-finnish-cased-v1/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (348509f3769194e5a9758e1cda68267b411ba41a)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Antti Virtanen,2024-02-20 06:56:47,True,515,+
TurkuNLP/bert-base-finnish-uncased-v1,69e3fe8c84be855b1b33fc7df8ca179f499d9d4d,TurkuNLP/bert-base-finnish-uncased-v1/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (2ab7f5c630e030eff9840636cb2419d2b40cf96c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Antti Virtanen,2024-02-20 06:56:25,True,515,+
TurkuNLP/sbert-cased-finnish-paraphrase,57b69e98e2049d087c527685e690def8a9265605,TurkuNLP/sbert-cased-finnish-paraphrase/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (fe6a598a8ec842f42721bb8ca33a5d01d6164ee0)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Li-Hsin Chang,2024-11-18 08:30:05,True,787,+
TurkuNLP/sbert-uncased-finnish-paraphrase,23b75cb3c8919f28aa32e98c934d98890b844951,TurkuNLP/sbert-uncased-finnish-paraphrase/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (10ccd4b9e04108f35a04021f5cbfeb1d54f24c58)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Li-Hsin Chang,2024-11-18 08:29:51,True,787,+
VoVanPhuc/sup-SimCSE-VietNamese-phobert-base,608779b86741a8acd8c8d38132974ff04086b138,VoVanPhuc/sup-SimCSE-VietNamese-phobert-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (9a4a271fa5b678bdb25137147b58e81fd1b9ed53)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Vo Van Phuc,2024-04-10 05:01:08,True,565,+
WinKawaks/vit-small-patch16-224,7a286809c0234e23910f683d984f366019947193,WinKawaks/vit-small-patch16-224/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (32a64aed11bf89963ac09c442658da4722ec6672)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Zhiyu,2023-03-18 17:22:14,True,176,+
adalbertojunior/distilbert-portuguese-cased,df1fa7aaabd0255a57286339fd706cdaa08244bb,adalbertojunior/distilbert-portuguese-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (f8411160018b11a5cab78304950eb42ce9190a91)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Adalberto Ferreira Barbosa Junior,2023-03-22 17:55:11,True,180,+
akdeniz27/bert-base-hungarian-cased-ner,15e7659a98c256c100c279975af3318e18a21eb8,akdeniz27/bert-base-hungarian-cased-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (3eca92c523b4602ffe26433d753c1065af32251e)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Taner Akdeniz,2023-03-17 07:54:17,True,175,+
akdeniz27/bert-base-turkish-cased-ner,b247a7fa2cbb6faea1d15011e2d22d13caa2286e,akdeniz27/bert-base-turkish-cased-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (ecfc91986d34daa1b5418a02bdf3ac32fb70c9f1)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Taner Akdeniz,2023-03-18 19:08:33,True,176,+
akdeniz27/mDeBERTa-v3-base-turkish-ner,e9d25b5a6bff1118ffaca6553046a65b021baba1,akdeniz27/mDeBERTa-v3-base-turkish-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (6587393be4584f7c3cfdd96c3176600f9db24c81)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Taner Akdeniz,2023-06-05 11:35:25,True,255,+
akdeniz27/mbert-base-albanian-cased-ner,8d4bb589ce8457c20a5a6945917f6ebc9a3a2205,akdeniz27/mbert-base-albanian-cased-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (776e609e16c2d6b1d6af94fe3bca0fde33bbcf11)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Taner Akdeniz,2023-03-22 04:23:24,True,180,+
akdeniz27/xlm-roberta-base-turkish-ner,0f71b7c93ff799a7ec4a677113c9cc4f2a6a81cd,akdeniz27/xlm-roberta-base-turkish-ner/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (81bace63704002d0f86526a424eb9c526547b509)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Taner Akdeniz,2023-03-19 08:49:57,True,177,+
amine/bert-base-5lang-cased,f001ddea40a71dabfd2e6c84b347940d771c2502,amine/bert-base-5lang-cased/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (86d1df249b1c672b2bedfe4c5e49638cd479a49a)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Amine Abdaoui,2024-11-08 15:44:09,True,777,+
antoinelouis/belgpt2,0bb8295d7ccb13ebe4920b4b8cfeb87f01e371e7,antoinelouis/belgpt2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (90ba6bc79b8a1641c38df1d185be3f352a088aa4)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Antoine Louis,2023-04-15 08:09:49,True,204,+
antoinelouis/netbert,74352a6482f6ebf9117953e66a99c2ee88222db4,antoinelouis/netbert/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (0c9760d54629cce4c58a835feaecac8ddc562b6c)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Antoine Louis,2024-03-25 12:50:20,True,549,+
aubmindlab/araelectra-base-discriminator,aaa9fba5575bd531d45cec3eccf24b755e0dccca,aubmindlab/araelectra-base-discriminator/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (44cd4f4a87ca8db263d76d06f1e82b2493559d6d)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Wissam Antoun,2024-10-29 09:27:11,True,767,+
aubmindlab/aragpt2-large,c6ee4555d6ad5644a28d71f2ff8d99746ef500f7,aubmindlab/aragpt2-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (1f3b778498852dba9abd0bd4c2aa35f72b0b52a0)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Wissam Antoun,2023-04-26 11:35:56,True,215,+
aubmindlab/aragpt2-mega,0c129c98931a9d888080c83c410ec67960ea4dff,aubmindlab/aragpt2-mega/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (b495fbe01793c61934878ddf61d588dab26d89f7)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Wissam Antoun,2024-10-24 07:27:14,True,762,+
aubmindlab/bert-base-arabertv02,5042f1b57f23409ab5919509b0307f46a2c84f07,aubmindlab/bert-base-arabertv02/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (d62a86d419e1b6c2b2a4a85beedf8ad2806f9470)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Wissam Antoun,2023-03-17 11:49:17,True,175,+
