repo_url,commit_hash,model_file_path,serialization_format,message,author,date,is_in_commit,elapsed_days,change_status
JacobLinCool/whisper-tiny-common_voice_16_1-zh-TW-lora-r32-alpha8-rslora-merged,4c54417e9135716ba1c7593aecd32e432646572b,JacobLinCool/whisper-tiny-common_voice_16_1-zh-TW-lora-r32-alpha8-rslora-merged/model.safetensors,safetensors,Upload WhisperForConditionalGeneration,Jacob Lin,2024-10-25 20:02:40,True,763,+
yasamanne/Llama-3.1-8B_insurance_promptunning_finetuning,96ede2267c28080df0e515112ae777f85a0c0ec6,yasamanne/Llama-3.1-8B_insurance_promptunning_finetuning/adapter_model.safetensors,safetensors,Upload model,Yasaman Emami,2024-10-24 08:18:15,True,762,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00001-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00002-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00003-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00004-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00005-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00006-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
nectec/OpenThaiLLM-Prebuilt-7B,36abbe39b130bf48186f25cd0f70f6d332ebca6a,nectec/OpenThaiLLM-Prebuilt-7B/model-00007-of-00007.safetensors,safetensors,Upload folder using huggingface_hub,Jessada Pranee,2024-10-28 06:49:47,True,766,+
steveontheweb/chthdp-lora,d92aecfdaa408727c68ce4f9eafd026c4f4dd72e,steveontheweb/chthdp-lora/lora.safetensors,safetensors,Upload folder using huggingface_hub,Steve Middleton,2024-10-20 16:22:48,True,758,+
venukalam/venukalam-lora,53f3d18a09feaaa5dc9a68cdc75acc7e7537dcb2,venukalam/venukalam-lora/lora.safetensors,safetensors,lora weights,venu kalam,2024-10-19 10:36:08,True,757,+
angybrim2024/gpt2-wikitext2,7f64c2e998b173120066d11bf527603b90140122,angybrim2024/gpt2-wikitext2/model.safetensors,safetensors,"Training in progress, step 500",Angela Ebirim,2024-10-16 17:04:39,True,754,+
jaymie23/lora-llama3.1-8b-16,859768247252696d0ecbfd7021ea45d0a06b35ea,jaymie23/lora-llama3.1-8b-16/adapter_model.safetensors,safetensors,Upload model,jay,2024-10-12 22:33:24,True,750,+
histin116/th-shirt1-flat,8bfa053f268a63199a50648513b3d0f16d54d0bb,histin116/th-shirt1-flat/th-shirt1-flat.safetensors,safetensors,Upload folder using huggingface_hub,Nitish Reddy,2024-10-11 03:28:50,True,749,+
histin116/th-shirt1-flat,8bfa053f268a63199a50648513b3d0f16d54d0bb,histin116/th-shirt1-flat/th-shirt1-flat_000000300.safetensors,safetensors,Upload folder using huggingface_hub,Nitish Reddy,2024-10-11 03:28:50,True,749,+
histin116/th-shirt1-flat,8bfa053f268a63199a50648513b3d0f16d54d0bb,histin116/th-shirt1-flat/th-shirt1-flat_000000400.safetensors,safetensors,Upload folder using huggingface_hub,Nitish Reddy,2024-10-11 03:28:50,True,749,+
histin116/th-shirt1-flat,8bfa053f268a63199a50648513b3d0f16d54d0bb,histin116/th-shirt1-flat/th-shirt1-flat_000000500.safetensors,safetensors,Upload folder using huggingface_hub,Nitish Reddy,2024-10-11 03:28:50,True,749,+
histin116/th-shirt1-flat,8bfa053f268a63199a50648513b3d0f16d54d0bb,histin116/th-shirt1-flat/th-shirt1-flat_000000600.safetensors,safetensors,Upload folder using huggingface_hub,Nitish Reddy,2024-10-11 03:28:50,True,749,+
histin116/th-shirt1-flat,8bfa053f268a63199a50648513b3d0f16d54d0bb,histin116/th-shirt1-flat/th-shirt1-flat_000000700.safetensors,safetensors,Upload folder using huggingface_hub,Nitish Reddy,2024-10-11 03:28:50,True,749,+
sag-uniroma2/llama3_adapter_ITA_pr1_add1__split0_ep1_lr0.0001_fever-it,bd2fdd459c01c8178e641d959dbead1cbc3d4183,sag-uniroma2/llama3_adapter_ITA_pr1_add1__split0_ep1_lr0.0001_fever-it/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Antonio Scaiella,2024-10-11 05:15:44,True,749,+
kmpartner/bk15tlcmdistill-test10,5accd5537350158f4e7e229abc84e9456d11da4a,kmpartner/bk15tlcmdistill-test10/unet/diffusion_pytorch_model.safetensors,safetensors,Upload folder using huggingface_hub,kmpartner,2024-10-09 19:00:53,True,747,+
Vivian12300/wiki_sft_zh,e18e56d29fd1bd128de55d764a79d6978634e885,Vivian12300/wiki_sft_zh/model-00001-of-00004.safetensors,safetensors,End of training,Yan Meng,2024-10-09 10:08:23,True,747,+
Vivian12300/wiki_sft_zh,e18e56d29fd1bd128de55d764a79d6978634e885,Vivian12300/wiki_sft_zh/model-00002-of-00004.safetensors,safetensors,End of training,Yan Meng,2024-10-09 10:08:23,True,747,+
Vivian12300/wiki_sft_zh,e18e56d29fd1bd128de55d764a79d6978634e885,Vivian12300/wiki_sft_zh/model-00003-of-00004.safetensors,safetensors,End of training,Yan Meng,2024-10-09 10:08:23,True,747,+
Vivian12300/wiki_sft_zh,e18e56d29fd1bd128de55d764a79d6978634e885,Vivian12300/wiki_sft_zh/model-00004-of-00004.safetensors,safetensors,End of training,Yan Meng,2024-10-09 10:08:23,True,747,+
north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected,e803fcec59cb020409ccb86a381ea4d2a59f0b3c,north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected/model-00004-of-00004.safetensors,safetensors,Upload model-00004-of-00004.safetensors with huggingface_hub,Per,2024-10-08 05:23:43,True,746,+
north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected,cf84054edad9c9bbc5283f2c36f71edbbe8fa05c,north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected/model-00003-of-00004.safetensors,safetensors,Upload model-00003-of-00004.safetensors with huggingface_hub,Per,2024-10-08 05:23:10,True,746,+
north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected,5d3197c045cc92918e0976a2864b588d463a95fc,north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected/model-00002-of-00004.safetensors,safetensors,Upload model-00002-of-00004.safetensors with huggingface_hub,Per,2024-10-08 05:21:11,True,746,+
north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected,03b9644b9bacc1131e6999363648be9ff70443ba,north/north_llama31base_edu_above_05_lr1e5_81922_200000_corrected/model-00001-of-00004.safetensors,safetensors,Upload model-00001-of-00004.safetensors with huggingface_hub,Per,2024-10-08 05:19:01,True,746,+
yxs33220/Genre02_5epoch,1f3eb74996a8bd0d1c7da1a8bac4a9536d26ea57,yxs33220/Genre02_5epoch/model-00001-of-00003.safetensors,safetensors,Upload LlamaForCausalLM,Yaman Shrestha,2024-10-07 17:10:14,True,745,+
yxs33220/Genre02_5epoch,1f3eb74996a8bd0d1c7da1a8bac4a9536d26ea57,yxs33220/Genre02_5epoch/model-00002-of-00003.safetensors,safetensors,Upload LlamaForCausalLM,Yaman Shrestha,2024-10-07 17:10:14,True,745,+
yxs33220/Genre02_5epoch,1f3eb74996a8bd0d1c7da1a8bac4a9536d26ea57,yxs33220/Genre02_5epoch/model-00003-of-00003.safetensors,safetensors,Upload LlamaForCausalLM,Yaman Shrestha,2024-10-07 17:10:14,True,745,+
AlekseyCalvin/Alexander_BLOK_Flux_LoRA_SilverAgePoets_v2_face_only,dacb3ab49a5b27ad9403a03a297c9fc8d2c1e50b,AlekseyCalvin/Alexander_BLOK_Flux_LoRA_SilverAgePoets_v2_face_only/lora.safetensors,safetensors,Upload folder using huggingface_hub,Aleksey Calvin Tsukanov (A.C.T. SOON®),2024-10-06 08:24:44,True,744,+
authurleywin/model_outputs,326f801fb7d04fc3c8fcab4cd29f158c30cc7cb1,authurleywin/model_outputs/model.safetensors,safetensors,"Training in progress, step 500",Jithin Das,2024-10-04 12:05:19,True,742,+
haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints,47d95ea6e143eff7466a4a3862defb72ebe6d94b,haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints/safety_checker/model.safetensors,safetensors,End of training,Haoran Dai,2024-10-04 08:49:38,True,742,+
haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints,47d95ea6e143eff7466a4a3862defb72ebe6d94b,haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints/text_encoder/model.safetensors,safetensors,End of training,Haoran Dai,2024-10-04 08:49:38,True,742,+
haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints,47d95ea6e143eff7466a4a3862defb72ebe6d94b,haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints/unet/diffusion_pytorch_model.safetensors,safetensors,End of training,Haoran Dai,2024-10-04 08:49:38,True,742,+
haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints,47d95ea6e143eff7466a4a3862defb72ebe6d94b,haorandai/New_Noise_Fruit_20Samples_epsilon_0.05_alpha_0.01_With20Constraints/vae/diffusion_pytorch_model.safetensors,safetensors,End of training,Haoran Dai,2024-10-04 08:49:38,True,742,+
kaping/gemma_quan,db5f4bc41f0ce337e0db2ea90444c0fb2a689c37,kaping/gemma_quan/model-00001-of-00002.safetensors,safetensors,Upload folder using huggingface_hub,염수형,2024-10-04 01:49:26,True,742,+
kaping/gemma_quan,db5f4bc41f0ce337e0db2ea90444c0fb2a689c37,kaping/gemma_quan/model-00002-of-00002.safetensors,safetensors,Upload folder using huggingface_hub,염수형,2024-10-04 01:49:26,True,742,+
LarryAIDraw/Muelsyse_v1.4-000006,e82df52370d2395fbc1e7e85e83d23f51ae29fd1,LarryAIDraw/Muelsyse_v1.4-000006/Muelsyse_v1.4-000006.safetensors,safetensors,Upload 2 files,LarryChen,2024-10-03 15:44:17,True,741,+
mlx-community/AMD-Llama-135m-code-4bit,23a090ea4d7dc8c99ad5a28ccc79bfc946646cb7,mlx-community/AMD-Llama-135m-code-4bit/model.safetensors,safetensors,"Upload folder using huggingface_hub (#1)


- 8786369c1716b6caf2d5bb46db69ba460ad46e398fe2679cc27ec90971f6030d (b2fdffab3d8a60a0bc3ed27262d066f970db6b1a)",Gökdeniz Gülmez (Isaak Carter Augustus),2024-10-03 07:30:03,True,741,+
Xu-Ouyang/pythia-1.4b-deduped-int4-step93000-AWQ,15abe23e45522dde8c4fc460f51ec41eab7b74be,Xu-Ouyang/pythia-1.4b-deduped-int4-step93000-AWQ/model.safetensors,safetensors,Upload GPTNeoXForCausalLM,Xu Ouyang,2024-10-02 23:36:32,True,740,+
furrutiav/bert_z_score_wo_sf_aes_5,97e85646d9700f6295cb11b0a3add6b484fdfeb3,furrutiav/bert_z_score_wo_sf_aes_5/model.safetensors,safetensors,Upload model,Felipe Urrutia,2024-10-02 13:29:26,True,740,+
ajrayman/AuthorityRespect_binary,9871aa359c585240ae5d21dc4f8374d50b660f04,ajrayman/AuthorityRespect_binary/model.safetensors,safetensors,"Training in progress, epoch 1",Adam,2024-10-02 11:19:05,True,740,+
dllmchh/google-gemma-2b-1727869140,572acd6df7fd372d3fe28ddbe166a2ca1feec3e2,dllmchh/google-gemma-2b-1727869140/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,dllm,2024-10-02 07:39:25,True,740,+
SALUTEASD/Qwen-Qwen1.5-1.8B-1727864940,a5effdd988d0372b1e492e5e81a9420ca3facfd0,SALUTEASD/Qwen-Qwen1.5-1.8B-1727864940/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-10-02 06:29:06,True,740,+
Krabat/Qwen-Qwen1.5-0.5B-1727851845,4842bf2a52f638709c511ba520c397f292225564,Krabat/Qwen-Qwen1.5-0.5B-1727851845/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Lu Krabat,2024-10-02 02:50:48,True,740,+
zhangtaolab/plant-dnamamba-singlebase-promoter_strength_leaf,a68231d8b29d7e8449c42cf514def605ad330c0a,zhangtaolab/plant-dnamamba-singlebase-promoter_strength_leaf/model.safetensors,safetensors,update model,lgq12697,2024-12-07 07:17:03,True,806,+
rejjiex/Qwen-Qwen1.5-1.8B-1727698359,1c92e5dc5ba4f01f289dcd0c0842d9a44bc143c8,rejjiex/Qwen-Qwen1.5-1.8B-1727698359/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,CryptoRJJ,2024-09-30 08:12:43,True,738,+
jerseyjerry/Qwen-Qwen1.5-1.8B-1727692658,9aee4c180fd72452fa2f36718f239332281133f5,jerseyjerry/Qwen-Qwen1.5-1.8B-1727692658/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,bolin,2024-09-30 06:37:43,True,738,+
SALUTEASD/Qwen-Qwen1.5-1.8B-1727583126,732afc81edd0ae8fcddb5340c1da0389313ff0b2,SALUTEASD/Qwen-Qwen1.5-1.8B-1727583126/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-09-29 00:12:12,True,737,+
KBlueLeaf/TIPO-500M,edf23a3e6fa57d36e0a70f5cd86ff9308099a089,KBlueLeaf/TIPO-500M/model.safetensors,safetensors,Upload 8 files,Shih-Ying Yeh,2024-09-28 14:01:18,True,736,+
SALUTEASD/Qwen-Qwen1.5-1.8B-1727387263,e4f6434a5beb26e6a561b011ff44602a9893d457,SALUTEASD/Qwen-Qwen1.5-1.8B-1727387263/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-09-26 17:47:49,True,734,+
Krabat/google-gemma-2b-1727380576,30924e767a2d6cc1c4cf8dfd58f214a2731706f3,Krabat/google-gemma-2b-1727380576/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Lu Krabat,2024-09-26 15:56:19,True,734,+
Klauss15/google-gemma-2b-1727319387,566f4e433ae4022735cb9e763ac895419c880e07,Klauss15/google-gemma-2b-1727319387/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,king,2024-09-25 22:56:29,True,733,+
nazlisevdam/google-gemma-2b-1727318584,8c18d47cee52b9f7774657a4c1cf7009bee01d44,nazlisevdam/google-gemma-2b-1727318584/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,nazli sevdam,2024-09-25 22:43:06,True,733,+
zhongwen8868/google-gemma-2b-1727162814,f42e26e85ac53bdb9368e395d7b25addb569f7fd,zhongwen8868/google-gemma-2b-1727162814/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,wen,2024-09-24 03:27:02,True,732,+
dllmchh/Qwen-Qwen1.5-0.5B-1727117415,e63cf2cdb173e183c683512d0ab271399de2161d,dllmchh/Qwen-Qwen1.5-0.5B-1727117415/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,dllm,2024-09-23 14:50:21,True,731,+
Xu-Ouyang/pythia-6.9b-deduped-int2-step2000-GPTQ-wikitext2-uva,7e47edb117bc0172fc0ba750c1c26e6c9922018c,Xu-Ouyang/pythia-6.9b-deduped-int2-step2000-GPTQ-wikitext2-uva/model.safetensors,safetensors,Upload GPTNeoXForCausalLM,Xu Ouyang,2024-09-22 12:40:10,True,730,+
SALUTEASD/google-gemma-2b-1726845780,5df97b7c0764d854c640a761c0e3c7c5edd9e5e0,SALUTEASD/google-gemma-2b-1726845780/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-09-20 11:23:20,True,728,+
xueyj/google-gemma-2b-1726837153,144fd502e3e927f6c47af838837fcda699ab1274,xueyj/google-gemma-2b-1726837153/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,xueyj,2024-09-20 08:59:58,True,728,+
manbeast3b/inal_tw_60,90e684263697dd1d3c2233364e58509d6ecf7aa9,manbeast3b/inal_tw_60/checkpoint.safetensors,safetensors,Upload checkpoint.safetensors with huggingface_hub,ManBeast,2024-09-20 02:27:11,True,728,+
tronsdds/google-gemma-2b-1726809436,8145377f17f54033a5e2fb120d64cbe961f36602,tronsdds/google-gemma-2b-1726809436/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,sgdds,2024-09-20 01:17:51,True,728,+
Krabat/google-gemma-2b-1726775089,426ce30498cf5e09ab58cc4e1d50973c5ee798dd,Krabat/google-gemma-2b-1726775089/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Lu Krabat,2024-09-19 15:44:53,True,727,+
GOMMM/t5-small-custom,f0050afef86816b4c1aa28276130eaee9199af50,GOMMM/t5-small-custom/model.safetensors,safetensors,Upload latest checkpoint with model card,GOMMM,2024-09-19 11:58:19,True,727,+
MonsMayli/distilbert-base-uncased-finetuned-emotion,e1e3272311fd68bc0d35575fc6c4ae5b52247bb6,MonsMayli/distilbert-base-uncased-finetuned-emotion/model.safetensors,safetensors,"Training in progress, step 500",Luis Filipe Viegas Conceição,2024-09-19 06:44:33,True,727,+
Technocoloredgeek/llama381binstruct_summarize_short,646ea31494c28d3bb387f4a14f2551e666883307,Technocoloredgeek/llama381binstruct_summarize_short/adapter_model.safetensors,safetensors,ai-maker-space/llama381binstruct_summarize_short,Anna Tucker,2024-09-17 16:15:41,True,725,+
tronsdds/Qwen-Qwen1.5-1.8B-1726530480,77352298ce7650406d126727adef94de7bebea50,tronsdds/Qwen-Qwen1.5-1.8B-1726530480/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,sgdds,2024-09-16 19:48:12,True,724,+
SALUTEASD/Qwen-Qwen1.5-1.8B-1726247619,b928e8c56f4442775edabaebae25a895fba0b834,SALUTEASD/Qwen-Qwen1.5-1.8B-1726247619/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-09-13 13:15:02,True,721,+
SALUTEASD/Qwen-Qwen1.5-0.5B-1726117833,a801a7972e770ac8644260850173242074a516a7,SALUTEASD/Qwen-Qwen1.5-0.5B-1726117833/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-09-12 01:10:39,True,720,+
oscaramr/emilia,987b62a5d9bd77f9ce535d8c57db5a65e1dcef93,oscaramr/emilia/daisy.safetensors,safetensors,Upload daisy.safetensors with huggingface_hub,Logan Cook,2024-09-11 19:24:26,True,719,+
nm-testing/tinyllama-w4a16-compressed-hf-quantizer,90e33cf44f9df5f4ea7f0886fb21e3161cd6a104,nm-testing/tinyllama-w4a16-compressed-hf-quantizer/model.safetensors,safetensors,Upload folder using huggingface_hub,Sara Adkins,2024-09-11 11:45:35,True,719,+
kromer9margarete337/Qwen-Qwen1.5-7B-1725965659,aef5cae665932055ab5ca4fdafcba28b85c14035,kromer9margarete337/Qwen-Qwen1.5-7B-1725965659/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,kromer9margarete337,2024-09-10 06:54:24,True,718,+
SALUTEASD/Qwen-Qwen1.5-0.5B-1725938130,b8857349d32cea487fa70b5e6f19162a2720558b,SALUTEASD/Qwen-Qwen1.5-0.5B-1725938130/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,SAL,2024-09-09 23:15:36,True,717,+
kromer9margarete337/Qwen-Qwen1.5-7B-1725884922,4cf5148d497b467fc5a44bc1c4fda657299aa53d,kromer9margarete337/Qwen-Qwen1.5-7B-1725884922/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,kromer9margarete337,2024-09-09 08:28:49,True,717,+
Rodrigo1771/bsc-bio-ehr-es-symptemist-es-fasttext-0.9-el,56e681036bf31b57e71d5b7a15fe74cd65f90078,Rodrigo1771/bsc-bio-ehr-es-symptemist-es-fasttext-0.9-el/model.safetensors,safetensors,Upload model.safetensors with huggingface_hub,Rodrigo Gonçalves,2024-09-29 19:33:41,True,737,+
Rodrigo1771/bsc-bio-ehr-es-symptemist-es-fasttext-0.9-el,3624ab12fff1715c07b1d04db8c0d75b10381df1,Rodrigo1771/bsc-bio-ehr-es-symptemist-es-fasttext-0.9-el/model.safetensors,safetensors,Upload model.safetensors with huggingface_hub,Rodrigo Gonçalves,2024-09-08 18:44:03,True,716,+
kromer9margarete337/Qwen-Qwen1.5-0.5B-1725791404,81152a86281ed4a92e88ddcd95bfc4b8bc7bc68c,kromer9margarete337/Qwen-Qwen1.5-0.5B-1725791404/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,kromer9margarete337,2024-09-08 06:30:21,True,716,+
jeeyoung/dpo348dpo_ours_2e-4_3e-6_3,85aebbe40b6e2944643cd62bddab282325623769,jeeyoung/dpo348dpo_ours_2e-4_3e-6_3/adapter_model.safetensors,safetensors,Upload LlamaForCausalLM,kim,2024-09-07 21:57:17,True,715,+
DrChamyoung/PartnerAIPRO,a11a8bfb177c19d2476007741722e617d717eab8,DrChamyoung/PartnerAIPRO/model-00001-of-00002.safetensors,safetensors,Upload 2 files,Shu Okaya,2024-09-06 06:51:33,True,714,+
DrChamyoung/PartnerAIPRO,a11a8bfb177c19d2476007741722e617d717eab8,DrChamyoung/PartnerAIPRO/model-00002-of-00002.safetensors,safetensors,Upload 2 files,Shu Okaya,2024-09-06 06:51:33,True,714,+
jlbaker361/style_pose_probs_512_remove_background_ahri04,71b4cb7f0ccfa4d9a71bc4ad5879824fccc0c605,jlbaker361/style_pose_probs_512_remove_background_ahri04/pytorch_lora_weights.safetensors,safetensors,Upload folder using huggingface_hub,James Baker,2024-09-03 23:19:50,True,711,+
alexandersoare/debug_act,2774e00db7ba7b74100aeb2dc57adcf36f4852f1,alexandersoare/debug_act/model.safetensors,safetensors,Push model using huggingface_hub.,Alexander  Soare,2024-09-03 11:04:17,True,711,+
pauljohn92/robert-raptis-lora,b848d324e0e76a672785b21a46bd680d8cbea0f2,pauljohn92/robert-raptis-lora/flux_train_replicate.safetensors,safetensors,Upload folder using huggingface_hub,Paul,2024-09-02 18:36:54,True,710,+
linger2334/google-gemma-7b-1725275674,123b36bcd1743ed8008bfe324769c4e28afba68d,linger2334/google-gemma-7b-1725275674/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Lingang Wang,2024-09-02 07:14:44,True,710,+
xhy941249849/Qwen-Qwen1.5-0.5B-1725208524,9e2249e530043dbfb32fbe428c21219c29930ee0,xhy941249849/Qwen-Qwen1.5-0.5B-1725208524/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,一期双色球,2024-09-01 12:35:30,True,709,+
alirus12/Qwen-Qwen1.5-1.8B-1725189199,7cc8fb96fea68cf9fee41fb9026518431062199b,alirus12/Qwen-Qwen1.5-1.8B-1725189199/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,ali khalili,2024-09-01 07:13:20,True,709,+
duan01/testmodel_F,83aea85c82d414271e951c77ff83b96e43f35dc0,duan01/testmodel_F/flux.safetensors,safetensors,Add 2 files,duan,2024-08-29 12:13:11,True,706,+
davidkim205/kgrammar-gemma-2-9b,d9f354c2e2e661e680a48e1b4d215e2f8da966fd,davidkim205/kgrammar-gemma-2-9b/adapter_model.safetensors,safetensors,Upload model,davidkim205,2024-08-28 22:22:37,True,705,+
EpicJhon/6-5,c63c8344019c3014182c5dd1e74a85e8d36a2021,EpicJhon/6-5/text_encoder/model.safetensors,safetensors,Upload folder using huggingface_hub,EJ,2024-08-28 21:47:04,True,705,+
EpicJhon/6-5,c63c8344019c3014182c5dd1e74a85e8d36a2021,EpicJhon/6-5/text_encoder_2/model.safetensors,safetensors,Upload folder using huggingface_hub,EJ,2024-08-28 21:47:04,True,705,+
EpicJhon/6-5,c63c8344019c3014182c5dd1e74a85e8d36a2021,EpicJhon/6-5/unet/diffusion_pytorch_model.safetensors,safetensors,Upload folder using huggingface_hub,EJ,2024-08-28 21:47:04,True,705,+
EpicJhon/6-5,c63c8344019c3014182c5dd1e74a85e8d36a2021,EpicJhon/6-5/vae/diffusion_pytorch_model.safetensors,safetensors,Upload folder using huggingface_hub,EJ,2024-08-28 21:47:04,True,705,+
richardkelly/google-gemma-7b-1724757915,cea2efd49b627b0369957d5d7811133fe338f4be,richardkelly/google-gemma-7b-1724757915/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,Richard Kelly,2024-08-27 07:25:23,True,704,+
xueyj/google-gemma-2b-1724748419,49682024a807b6d4bfdc7fc55f767d355ad2cd3f,xueyj/google-gemma-2b-1724748419/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,xueyj,2024-08-27 04:47:25,True,704,+
dioojj99/Qwen-Qwen1.5-1.8B-1724747025,8a8329d2a3934ca53a6f4cabaa07f028d23f9d8c,dioojj99/Qwen-Qwen1.5-1.8B-1724747025/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,dioojj99,2024-08-27 04:23:46,True,704,+
adriansanz/sitges10242608-4ep-rerankv3,ad211bef9ca669b45f649945a476ac12cd2417ab,adriansanz/sitges10242608-4ep-rerankv3/model.safetensors,safetensors,Add new SentenceTransformer model.,ecityclic,2024-08-26 13:31:21,True,703,+
XSCP/Qwen-Qwen1.5-7B-1724682644,238dcd8e97201cb50da8afe4762ae0158dde77a9,XSCP/Qwen-Qwen1.5-7B-1724682644/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,X,2024-08-26 10:31:32,True,703,+
XSCP/Qwen-Qwen1.5-7B-1724682644,238dcd8e97201cb50da8afe4762ae0158dde77a9,XSCP/Qwen-Qwen1.5-7B-1724682644/checkpoint-124/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,X,2024-08-26 10:31:32,True,703,+
XSCP/Qwen-Qwen1.5-7B-1724682644,238dcd8e97201cb50da8afe4762ae0158dde77a9,XSCP/Qwen-Qwen1.5-7B-1724682644/checkpoint-31/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,X,2024-08-26 10:31:32,True,703,+
XSCP/Qwen-Qwen1.5-7B-1724682644,238dcd8e97201cb50da8afe4762ae0158dde77a9,XSCP/Qwen-Qwen1.5-7B-1724682644/checkpoint-63/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,X,2024-08-26 10:31:32,True,703,+
XSCP/Qwen-Qwen1.5-7B-1724682644,238dcd8e97201cb50da8afe4762ae0158dde77a9,XSCP/Qwen-Qwen1.5-7B-1724682644/checkpoint-94/adapter_model.safetensors,safetensors,Upload folder using huggingface_hub,X,2024-08-26 10:31:32,True,703,+
gotzmann/1JV36B,bf5fdbbd4a35404f5bda5ac4d61d768a20ea2f7d,gotzmann/1JV36B/adapter_model.safetensors,safetensors,..,Serge Gotsuliak,2024-08-25 15:22:59,True,702,+
gotzmann/1JV36B,bf5fdbbd4a35404f5bda5ac4d61d768a20ea2f7d,gotzmann/1JV36B/checkpoint-12000/adapter_model.safetensors,safetensors,..,Serge Gotsuliak,2024-08-25 15:22:59,True,702,+
